Request no,Day,Time of day,Request location,Initial diagnose time,Needs Replacement?,On-site repair time
3994,34,10.92980617,BC_10,18.8257619,,3.098254711
3995,34,11.08764989,BC_3,23.45608762,,31.44672282
3996,34,11.10693309,BC_2,16.12810125,,24.75322909
3997,34,11.17334999,BC_8,18.63495363,yes,
3998,34,11.81364488,BC_7,15.69454866,,1.455113702
3999,34,11.93688897,BC_5,15.52533323,,8.266153821
4000,34,12.05184337,BC_10,14.86424001,,47.22410809
4001,34,12.06010431,BC_3,11.64470771,,29.10956581
4002,34,12.1160575,BC_9,14.92579209,,25.89403718
4003,34,12.19621186,BC_4,11.2267014,,33.87963962
4004,34,12.3037728,BC_4,17.8498164,,1.354728681
4005,34,12.3508758,BC_2,21.1435886,,25.63221208
4006,34,12.3868409,BC_7,15.66332825,yes,
4007,34,12.44923904,BC_9,23.49427814,,54.97733711
4008,34,12.6493312,BC_2,13.02211552,,15.03798506
4009,34,12.72105358,BC_10,17.98391518,,26.2544861
4010,34,12.82200375,BC_10,18.94039924,,31.84757541
4011,34,12.83971639,BC_3,21.466618,,23.22226487
4012,34,12.85607106,BC_5,19.21252473,,20.94990448
4013,34,13.25473524,BC_10,10.48506148,,28.40607144
4014,34,13.30272525,BC_2,21.84135661,,16.27898865
4015,34,13.36378594,BC_8,15.64699088,,19.15094428
4016,34,13.76838249,BC_10,12.18618843,,20.46174868
4017,34,13.79194661,BC_5,18.97850638,,5.205412905
4018,34,14.03245173,BC_2,15.97742244,,46.53725411
4019,34,14.1110948,BC_7,19.46670951,,14.27272876
4020,34,14.13938783,BC_5,18.59895236,yes,
4021,34,14.21695903,BC_6,13.79824975,yes,
4022,34,14.5527666,BC_4,16.4128195,,16.05964253
4023,34,14.66530875,BC_4,19.64765827,,4.896254131
4024,34,14.66956827,BC_4,18.09391485,,10.33282885
4025,34,14.70621449,BC_6,17.37811661,yes,
4026,34,14.71788454,BC_6,13.87976836,,30.86137268
4027,34,14.76360772,BC_3,16.45707745,,11.93006007
4028,34,14.87148716,BC_2,24.19890318,,22.63827545
4029,34,14.88992247,BC_9,22.00739515,yes,
4030,34,14.89876694,BC_1,16.51243889,yes,
4031,34,14.98267529,BC_3,18.82421442,,37.18264318
4032,34,15.20315101,BC_10,14.83032703,,14.53155412
4033,34,15.62057017,BC_2,20.82666022,,28.25108911
4034,34,15.63349226,BC_5,11.49850287,,24.34030666
4035,34,15.77228073,BC_6,14.84248013,,22.81815779
4036,34,15.81447061,BC_7,18.51622927,,32.34937536
4037,34,16.03225743,BC_5,17.9742352,,25.94446332
4038,34,16.0965052,BC_2,12.42363523,yes,
4039,34,16.11254308,BC_9,23.29680755,,20.5835387
4040,34,16.12622272,BC_4,12.87197901,,7.047465642
4041,34,16.22733704,BC_7,15.66193189,,8.879568023
4042,34,16.31848887,BC_7,17.64301534,,12.26981602
4043,34,16.33969659,BC_2,26.3476294,,56.94004927
4044,34,16.49994243,BC_9,23.73387677,,21.56490036
4045,34,16.66890921,BC_9,24.35929441,yes,
4046,34,16.71003164,BC_4,20.42097248,,30.41096042
4047,34,16.71465757,BC_10,16.05194616,yes,
4048,34,16.74181027,BC_2,21.19206744,,21.04009545
4049,34,16.74851874,BC_7,21.13863189,,17.62147658
4050,34,16.84453877,BC_2,20.04029242,yes,
4051,34,17.26778742,BC_8,19.50315932,,18.21183213
4052,34,17.38299664,BC_9,17.92904662,,33.76189257
4053,34,17.40976057,BC_6,9.269732351,,19.10668908
4054,34,17.48738122,BC_10,20.05349839,,34.23150998
4055,34,17.72026286,BC_7,13.93409102,,20.80597157
4056,34,17.82104465,BC_7,16.11334795,,12.45622426
4057,34,18.13831761,BC_4,18.36306648,,22.76390587
4058,34,18.37254465,BC_6,13.38691265,,5.484109177
4059,34,19.13177114,BC_9,29.77831213,,14.55800467
4060,34,19.34809953,BC_2,22.56606703,,2.475343501
4061,34,20.06402285,BC_2,22.82820394,,25.78699674
4062,34,20.72112679,BC_7,19.69149898,,8.298965664
4063,34,21.75810228,BC_7,19.77070996,,33.03383997
4064,34,23.42680589,BC_4,13.2402311,,42.39600148
4065,35,0.610094321,BC_5,19.18460181,,5.406762379
4066,35,1.858526282,BC_1,17.72158517,,22.62304067
4067,35,2.687848524,BC_5,17.26323287,,37.85496494
4068,35,2.75567457,BC_2,27.22720422,,36.88278019
4069,35,3.190883004,BC_5,16.87417358,,41.22860688
4070,35,3.190889653,BC_5,13.12698895,,14.65537876
4071,35,3.514162042,BC_1,14.20333052,,21.31603783
4072,35,3.74728704,BC_5,14.88313238,,24.10571694
4073,35,4.02548926,BC_4,18.31267771,,3.235396235
4074,35,4.521448247,BC_2,26.5960236,,35.08093174
4075,35,4.900451566,BC_7,10.32991134,,12.96283975
4076,35,5.342322782,BC_6,19.93909579,,22.75417072
4077,35,5.412875456,BC_5,13.49429509,yes,
4078,35,5.491983433,BC_3,25.14327915,,31.76722425
4079,35,5.493501187,BC_3,19.98878248,,33.0102238
4080,35,5.856460046,BC_10,16.41918608,,16.09248176
4081,35,6.022985471,BC_6,16.97574895,,40.48051401
4082,35,6.120744586,BC_5,15.29229606,,24.1738589
4083,35,6.247346715,BC_10,17.29809541,,15.94328855
4084,35,6.343512075,BC_5,22.67394165,,14.49442252
4085,35,6.577227025,BC_6,19.65873347,,36.60631134
4086,35,6.763996835,BC_4,11.40631932,yes,
4087,35,6.809223036,BC_10,16.64172195,,23.07249877
4088,35,6.868265368,BC_7,22.12420684,,49.9169304
4089,35,6.918352152,BC_6,19.74606232,,12.88901824
4090,35,7.197931552,BC_10,19.02492451,,5.858101547
4091,35,7.227571657,BC_6,15.5007173,,11.32689641
4092,35,7.273351604,BC_9,20.27173766,,26.91810898
4093,35,7.294431227,BC_8,14.63425152,yes,
4094,35,7.337141358,BC_3,17.09933391,,26.23510241
4095,35,7.453377304,BC_5,17.1427869,,14.5098674
4096,35,7.519194846,BC_6,17.36917475,,35.43191469
4097,35,7.524262209,BC_7,15.31806243,,17.55290148
4098,35,7.57313117,BC_1,18.68030196,,32.01919178
4099,35,7.756641981,BC_3,23.57354568,,3.389659031
4100,35,7.917194658,BC_10,17.97747304,yes,
4101,35,7.996239835,BC_4,9.019982573,yes,
4102,35,8.252684933,BC_10,17.84183198,,2.887213969
4103,35,8.256308694,BC_4,15.23063031,,23.79152114
4104,35,8.361967171,BC_10,17.12733492,,34.70262548
4105,35,9.152132488,BC_10,18.33865188,,18.67200994
4106,35,9.171291189,BC_9,30.18507763,yes,
4107,35,9.428912935,BC_5,14.31499114,,32.6779707
4108,35,9.453540872,BC_10,12.09310438,,26.25982131
4109,35,9.574994449,BC_5,18.88012502,yes,
4110,35,9.698408718,BC_2,21.57071201,,35.01616356
4111,35,9.803684334,BC_2,25.43360245,,12.03462836
4112,35,9.941339914,BC_9,24.14124505,,15.00445242
4113,35,10.09161477,BC_9,20.46061463,,16.51064977
4114,35,10.36988332,BC_5,18.46855763,,7.159948596
4115,35,10.39578403,BC_4,11.43871914,,44.14037309
4116,35,10.68023619,BC_7,19.37326459,,45.92005029
4117,35,10.69819633,BC_9,20.85739741,yes,
4118,35,10.9177347,BC_10,19.97825331,,5.357661131
4119,35,10.93472723,BC_2,16.72653885,yes,
4120,35,10.96604789,BC_9,29.37031566,,18.71005433
4121,35,10.99286881,BC_10,15.6844593,,12.53527948
4122,35,10.9946633,BC_10,14.51755709,,12.05052026
4123,35,11.18804078,BC_1,13.67838535,,17.84985213
4124,35,11.24322598,BC_4,24.18694854,,46.25169006
4125,35,11.32570657,BC_8,17.27617594,,14.0523865
4126,35,11.55191351,BC_7,17.3074027,,10.89017614
4127,35,11.55373183,BC_4,13.65096697,,44.81305736
4128,35,11.88378011,BC_5,17.42623591,,13.16514628
4129,35,11.94275373,BC_10,12.16314212,,6.986072249
4130,35,11.97285647,BC_4,14.90689322,,7.028140943
4131,35,12.12988702,BC_5,13.1479333,,23.41808535
4132,35,12.27003602,BC_8,16.06982389,,44.18878832
4133,35,12.27284957,BC_2,17.9080127,,9.890980896
4134,35,12.41439936,BC_9,24.61185448,yes,
4135,35,12.49520307,BC_4,16.36656782,yes,
4136,35,12.67583992,BC_7,12.56739456,,71.61709625
4137,35,12.69358903,BC_7,19.70653852,,10.9023029
4138,35,12.76018841,BC_9,19.56102656,yes,
4139,35,12.77102844,BC_10,13.62688895,,45.56388834
4140,35,12.8011679,BC_3,14.98232944,,11.54879783
4141,35,12.87196785,BC_7,17.27417877,yes,
4142,35,12.91835487,BC_4,19.17050176,,27.20335868
4143,35,12.98927162,BC_10,15.57882387,,47.3185688
4144,35,13.1787196,BC_3,24.1239163,,18.67931407
4145,35,13.24861833,BC_7,16.2064374,,33.99854299
4146,35,13.2832556,BC_10,15.64371619,,6.073354456
4147,35,13.33772984,BC_5,17.21183295,,32.91045664
4148,35,13.35723272,BC_10,18.15530464,,16.87598374
4149,35,13.7121493,BC_9,19.59401061,,14.2076701
4150,35,13.73515484,BC_2,20.41766341,,21.23636996
4151,35,13.82294033,BC_1,18.82013609,yes,
4152,35,13.89185306,BC_1,15.94354469,,35.86469195
4153,35,13.91857175,BC_10,19.57118005,,6.991332424
4154,35,13.99350658,BC_9,31.47367109,,24.31164366
4155,35,14.11841011,BC_7,15.78892292,,18.38544509
4156,35,14.18046502,BC_9,25.27596239,,30.95339022
4157,35,14.3106397,BC_10,15.03304205,yes,
4158,35,14.34186316,BC_10,12.03114779,,12.10892805
4159,35,14.3998917,BC_3,27.94304763,,4.995868629
4160,35,14.59486642,BC_7,11.84030829,,24.73321397
4161,35,14.76119089,BC_10,16.54808161,,14.67750633
4162,35,14.92314014,BC_3,24.52697923,,32.44456727
4163,35,15.01227207,BC_8,11.42046146,yes,
4164,35,15.0194724,BC_7,14.80774281,,38.32195414
4165,35,15.06941272,BC_3,22.01646636,,19.12211802
4166,35,15.19735899,BC_5,15.09143263,,17.06728302
4167,35,15.20751054,BC_1,19.92733334,yes,
4168,35,15.29213955,BC_7,17.79749767,,17.27345917
4169,35,15.48114409,BC_4,10.17493742,,35.11892694
4170,35,15.60661899,BC_5,18.33894215,,3.946970022
4171,35,15.65161604,BC_8,14.57361926,,18.74013204
4172,35,15.82932734,BC_10,9.037069109,,13.67675612
4173,35,15.87257162,BC_7,14.39479953,,11.62332433
4174,35,15.889459,BC_10,11.40048589,yes,
4175,35,16.25282604,BC_7,20.83312642,,15.22218616
4176,35,16.2795609,BC_2,24.34821181,,14.70083896
4177,35,16.44426512,BC_1,13.11072447,,33.0104677
4178,35,16.54481431,BC_7,17.2262329,,27.42095262
4179,35,16.78493038,BC_10,15.05689329,,19.54550168
4180,35,16.8605983,BC_5,12.33752825,,23.94812774
4181,35,16.93703784,BC_6,15.97799073,yes,
4182,35,17.06496947,BC_2,26.47599567,,9.210455417
4183,35,17.21414312,BC_7,13.96310979,,6.519563561
4184,35,17.22875429,BC_9,23.92627198,,23.85285497
4185,35,17.29253987,BC_5,17.95987827,,7.834569792
4186,35,17.50821231,BC_9,28.16798846,,16.92392656
4187,35,17.93804724,BC_2,27.93495302,,25.62720622
4188,35,18.02133976,BC_3,22.60125665,,14.53298462
4189,35,18.22993611,BC_4,13.81186224,,25.87338993
4190,35,18.58789831,BC_8,17.73985867,,18.85977441
4191,35,18.7896079,BC_4,20.28252112,yes,
4192,35,18.8526262,BC_3,17.9404107,,27.3332198
4193,35,18.86719167,BC_8,20.7618498,,19.77383931
4194,35,19.0225152,BC_6,19.52352666,yes,
4195,35,19.08389392,BC_9,26.37017171,,13.06447071
4196,35,19.3828352,BC_5,13.29424032,,7.501722104
4197,35,19.86392701,BC_5,15.62194374,yes,
4198,35,20.38275287,BC_6,15.34380763,yes,
4199,35,20.54476325,BC_4,14.52182336,,47.14243929
4200,35,20.60108859,BC_9,27.82960963,,26.96302402
4201,35,20.77540419,BC_5,12.89054717,yes,
4202,35,20.89765625,BC_9,27.08731781,,14.54947379
4203,35,21.36607193,BC_9,24.15204001,,36.26050592
4204,35,21.41813629,BC_5,15.31588284,,9.053821677
4205,35,22.77644738,BC_1,18.23785024,,15.48524027
4206,35,22.91170238,BC_5,17.07136359,,7.785472283
4207,35,22.98917625,BC_10,14.0801824,,27.98695057
4208,35,24.00457209,BC_5,14.5546198,,26.88181689
4209,36,1.247467495,BC_7,15.49913008,,9.224505956
4210,36,1.487651696,BC_5,14.31135782,,25.8567736
4211,36,1.62449581,BC_9,21.69757609,yes,
4212,36,2.561493372,BC_3,23.0361484,,30.90579966
4213,36,2.819849161,BC_9,27.63852542,,10.44779543
4214,36,4.025382023,BC_7,10.73725478,,17.37013749
4215,36,4.324555511,BC_7,19.68685634,,9.544798613
4216,36,4.474358872,BC_4,20.74950515,,31.06442344
4217,36,4.677946424,BC_5,18.12057803,,15.03999698
4218,36,5.044313655,BC_4,12.17687966,,13.55983603
4219,36,5.044733314,BC_9,21.64997459,,21.12279325
4220,36,5.451328984,BC_8,17.92492368,,31.77971326
4221,36,5.557799075,BC_10,14.15480037,,9.172727781
4222,36,5.981230047,BC_6,13.20399727,,26.7471643
4223,36,6.252968033,BC_6,15.0001427,,44.39775861
4224,36,6.256099341,BC_1,13.91614571,,18.11141644
4225,36,6.532727678,BC_8,16.59747445,,15.73967091
4226,36,6.688216537,BC_3,26.4680685,,24.44816008
4227,36,6.999131109,BC_10,19.60109368,,44.39520854
4228,36,7.007044746,BC_10,15.1338693,,27.22570302
4229,36,7.114521118,BC_3,16.28585753,,36.79457239
4230,36,7.237037181,BC_5,16.37385422,,39.70726148
4231,36,7.339942543,BC_7,11.55434099,,48.62231238
4232,36,7.403697777,BC_7,15.78774501,,58.12969064
4233,36,7.490395986,BC_8,13.61656834,yes,
4234,36,7.610968351,BC_2,16.57899876,,17.9211298
4235,36,7.796961678,BC_2,33.24380935,,42.63070072
4236,36,8.085204139,BC_4,16.63484061,yes,
4237,36,8.170683917,BC_4,15.48975893,,36.66448134
4238,36,8.203648696,BC_2,22.15492557,yes,
4239,36,8.334640762,BC_7,14.66644363,,20.87082209
4240,36,8.433782565,BC_3,24.23579859,,6.316806086
4241,36,8.459184059,BC_2,27.95914481,yes,
4242,36,8.695213344,BC_4,13.31205101,yes,
4243,36,8.745888207,BC_6,18.485212,,33.46362624
4244,36,8.777046342,BC_9,21.28533695,,23.34043292
4245,36,8.794611205,BC_8,18.62895951,,16.6640535
4246,36,8.851210944,BC_7,16.99807034,,30.52695435
4247,36,9.153416736,BC_3,23.60466765,,5.17615615
4248,36,9.17099584,BC_3,31.53195517,,31.73532325
4249,36,9.437782525,BC_7,13.08422515,,32.64051924
4250,36,9.573928306,BC_4,13.12916685,,20.45549402
4251,36,9.667405736,BC_3,21.07617957,yes,
4252,36,9.714419053,BC_5,22.88212471,,51.60166575
4253,36,9.954584511,BC_9,9.577087953,,9.592402895
4254,36,10.01532654,BC_8,15.8650541,yes,
4255,36,10.3570078,BC_8,16.14018467,,20.02834556
4256,36,10.39133056,BC_9,24.96427948,,14.89542291
4257,36,10.42195827,BC_5,10.9154185,,31.25125911
4258,36,10.55657333,BC_2,23.23743842,,23.32871692
4259,36,10.60082791,BC_1,11.93068912,,9.489183798
4260,36,10.64867631,BC_7,8.266062733,,11.3945678
4261,36,10.77078866,BC_9,16.24771446,,10.88630337
4262,36,10.77531896,BC_10,15.78836307,,11.9271394
4263,36,10.85137043,BC_10,14.24145356,,42.50007094
4264,36,10.90246978,BC_10,23.33355347,,54.14454737
4265,36,10.92590955,BC_10,13.46192413,,9.328780936
4266,36,11.03012433,BC_7,19.67024408,,54.88650525
4267,36,11.11805674,BC_7,14.71279754,yes,
4268,36,11.17148449,BC_4,12.83006499,,20.37262575
4269,36,11.21132308,BC_8,17.37225541,,9.187036741
4270,36,11.42553636,BC_7,13.06516249,,33.35542207
4271,36,11.6223523,BC_9,23.74532953,yes,
4272,36,11.72045975,BC_4,17.15400615,,23.64198797
4273,36,11.79309028,BC_3,20.42281162,,47.07150101
4274,36,11.84782528,BC_3,21.51829416,yes,
4275,36,11.9601077,BC_2,15.06981826,,4.061176867
4276,36,12.32708912,BC_3,23.03603777,,11.85125025
4277,36,12.35440332,BC_8,18.39678886,,24.85113507
4278,36,12.43465872,BC_8,16.91990207,yes,
4279,36,12.44455164,BC_2,20.5086949,yes,
4280,36,12.67086229,BC_7,14.10519763,,6.804755623
4281,36,12.79491602,BC_3,17.90974759,,34.93867854
4282,36,12.8341719,BC_9,21.47912472,,59.63157101
4283,36,13.24501095,BC_8,20.26913742,,34.23718242
4284,36,13.25029442,BC_8,13.58695027,,33.70550965
4285,36,13.27193169,BC_7,15.29395103,,2.449747719
4286,36,13.27715133,BC_7,20.17240948,,39.02394252
4287,36,13.29826872,BC_1,16.35836949,,30.28002145
4288,36,13.70801248,BC_3,24.35321225,,31.05309008
4289,36,13.85898391,BC_9,17.72221701,,16.97441281
4290,36,13.91842079,BC_9,24.59428809,,16.98558354
4291,36,13.98000096,BC_5,15.10084384,,37.80691674
4292,36,13.98517681,BC_3,14.29468261,,31.19125427
4293,36,14.35157955,BC_10,15.44414755,,6.755141915
4294,36,14.38489343,BC_9,27.06677166,,42.09920447
4295,36,14.60541121,BC_3,28.78419681,,47.86879473
4296,36,14.7369829,BC_8,15.20310992,,42.73065808
4297,36,14.75290163,BC_5,16.23897799,,24.51877321
4298,36,14.81076312,BC_7,14.36349961,,18.04897004
4299,36,14.88145218,BC_2,22.66556816,,59.56695054
4300,36,15.24733845,BC_10,14.00273075,,33.79438883
4301,36,15.51657896,BC_10,11.98417961,,37.54745268
4302,36,15.5674622,BC_5,10.56928586,,41.78094407
4303,36,15.58901311,BC_10,15.69151311,yes,
4304,36,15.64224283,BC_5,17.2851809,yes,
4305,36,15.67522972,BC_5,17.3458816,yes,
4306,36,15.73725743,BC_5,17.53580868,yes,
4307,36,16.09364842,BC_2,23.94101456,,14.47202959
4308,36,16.39418313,BC_2,20.6217629,,45.50030125
4309,36,16.39730496,BC_9,19.09231375,,4.699527662
4310,36,17.02576199,BC_6,17.14824734,,23.039174
4311,36,17.38674824,BC_1,19.07960021,,24.69245003
4312,36,17.41436905,BC_4,12.71710859,,17.28273447
4313,36,17.5026879,BC_4,16.99675671,yes,
4314,36,17.53761465,BC_2,30.67805964,,10.2949756
4315,36,17.73392547,BC_9,22.05048733,,11.29986056
4316,36,18.15946037,BC_2,27.29442588,,14.01567903
4317,36,18.35270582,BC_7,14.36956603,,28.80664422
4318,36,18.53956762,BC_4,20.44339522,,17.90976318
4319,36,18.70061657,BC_3,19.91050698,,31.6789433
4320,36,18.70998655,BC_5,11.77811925,,28.40233518
4321,36,18.90371379,BC_9,18.11317814,,42.38422417
4322,36,19.00262311,BC_2,20.6862281,,4.697759887
4323,36,19.41955738,BC_3,26.53810317,,46.9568819
4324,36,19.44309977,BC_4,16.33659801,,39.39093209
4325,36,19.6727581,BC_9,18.28442018,yes,
4326,36,19.89803399,BC_5,13.1437606,yes,
4327,36,20.5217882,BC_8,13.89775737,yes,
4328,36,20.65251107,BC_3,14.66335756,,27.64521366
4329,36,20.97493899,BC_5,18.53949041,,8.006550572
4330,36,21.00462391,BC_9,30.60028237,,26.45018751
4331,36,21.01403963,BC_2,19.34497969,,26.99968927
4332,36,21.18384898,BC_9,15.19241925,,19.50163658
4333,36,21.52074351,BC_3,21.99834129,yes,
4334,36,21.66368148,BC_3,17.12226717,,32.90201185
4335,36,22.15565565,BC_9,18.66310455,yes,
4336,36,23.54363086,BC_2,21.45016527,yes,
4337,36,23.7979275,BC_4,15.17239251,,6.811465609
4338,37,1.220052515,BC_2,10.60516786,yes,
4339,37,2.550518716,BC_7,12.63729954,yes,
4340,37,2.656281078,BC_2,28.66558598,yes,
4341,37,2.666976298,BC_10,12.6220877,,14.64914004
4342,37,2.936444815,BC_4,18.46161278,yes,
4343,37,2.9964649,BC_6,17.71230276,,19.65818262
4344,37,3.081927748,BC_7,15.60232316,,38.88153363
4345,37,3.299914156,BC_5,15.82343129,,23.81622269
4346,37,3.421000533,BC_9,12.23019496,,27.258594
4347,37,4.113924499,BC_7,10.8165707,,26.82974397
4348,37,4.601978288,BC_9,21.96747086,,12.1357635
4349,37,5.258421545,BC_8,16.71965923,,8.526850164
4350,37,5.571781163,BC_5,23.64594283,yes,
4351,37,5.740223547,BC_6,16.39250847,,43.48890562
4352,37,5.778186212,BC_3,13.0897581,yes,
4353,37,5.810639291,BC_10,16.32798006,,47.52164786
4354,37,5.969144478,BC_2,27.86630927,,6.00671302
4355,37,6.009265801,BC_9,21.24823163,yes,
4356,37,6.019261117,BC_1,11.055349,,23.1445363
4357,37,6.191947144,BC_7,11.76199643,,11.04162721
4358,37,6.224199659,BC_10,16.16073993,,18.59331306
4359,37,6.248406795,BC_4,17.0349864,,23.26987833
4360,37,6.412777414,BC_7,19.46832599,yes,
4361,37,6.418203704,BC_9,18.70027231,,7.955988176
4362,37,6.693869788,BC_5,12.72362205,,26.37530829
4363,37,6.78905609,BC_3,23.57765465,,13.55171635
4364,37,6.886374239,BC_9,23.41433304,,14.89918032
4365,37,6.93565506,BC_9,22.59281094,yes,
4366,37,7.376646686,BC_6,12.06710467,,33.48240079
4367,37,7.468863696,BC_10,19.17208195,,35.05541637
4368,37,7.514802318,BC_2,17.10042397,,54.76595233
4369,37,7.625457541,BC_9,30.69758466,,40.54967786
4370,37,7.934131247,BC_9,18.98312004,,8.913907353
4371,37,8.123457801,BC_10,17.16382617,,48.0534109
4372,37,8.140045701,BC_9,19.85919604,,32.48194548
4373,37,8.617545319,BC_8,16.96794694,,12.19769195
4374,37,8.631383705,BC_3,22.35094688,yes,
4375,37,9.06710775,BC_2,20.92038787,,23.3455716
4376,37,9.098337435,BC_6,14.29232105,,29.21721735
4377,37,9.124090944,BC_7,16.31895971,,40.94333395
4378,37,9.363739733,BC_7,12.77582884,,16.59737609
4379,37,9.448273121,BC_4,18.39406576,yes,
4380,37,9.598620902,BC_10,15.496813,,28.3123715
4381,37,9.641535072,BC_2,10.23262528,,23.92617338
4382,37,9.679034565,BC_10,12.69114047,,9.62663644
4383,37,9.788130863,BC_6,21.7426736,,14.28807117
4384,37,9.789271186,BC_4,21.9776998,,24.17203254
4385,37,9.87882032,BC_10,22.07997796,,5.738322954
4386,37,9.975520277,BC_5,16.08106563,,26.31656679
4387,37,10.05993999,BC_8,17.38854765,,28.35950055
4388,37,10.07375426,BC_10,18.70443549,yes,
4389,37,10.50058711,BC_8,11.31340529,,45.17333268
4390,37,10.51934739,BC_2,18.32357734,,15.962251
4391,37,10.55440763,BC_9,9.727969509,yes,
4392,37,10.57191127,BC_4,21.59875409,yes,
4393,37,10.77134274,BC_5,12.89110635,,8.504186326
4394,37,10.84515289,BC_8,17.1716718,yes,
4395,37,10.89703782,BC_10,9.727472297,,5.524063873
4396,37,11.10516245,BC_2,25.57954572,yes,
4397,37,11.12994165,BC_4,14.73076039,yes,
4398,37,11.14841875,BC_5,20.93469707,,39.6853206
4399,37,11.34313406,BC_9,15.46836533,,24.56496041
4400,37,11.57049608,BC_4,18.61577989,yes,
4401,37,11.86439237,BC_8,13.67550331,,28.88809834
4402,37,11.93651664,BC_1,18.38682823,,16.90783491
4403,37,11.94165882,BC_10,10.87779255,,20.51651681
4404,37,11.98450104,BC_9,23.0361535,,25.27408545
4405,37,12.25926492,BC_7,13.71706642,,8.315423453
4406,37,12.67975394,BC_10,14.68094513,yes,
4407,37,13.4798228,BC_10,18.42601263,,35.05939103
4408,37,13.5250932,BC_4,17.34224442,yes,
4409,37,13.75047418,BC_2,17.83094778,,15.82409975
4410,37,13.79501901,BC_9,20.11747006,,8.60556881
4411,37,13.88009886,BC_1,14.63858816,,16.40950597
4412,37,14.10298268,BC_9,29.65692111,,36.36843893
4413,37,14.18231121,BC_6,15.93258593,,45.75162663
4414,37,14.28708273,BC_4,13.81205785,yes,
4415,37,14.44199682,BC_10,13.38668534,,46.88261388
